AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
892,3844,1776.6,1672.8,1761.1,22.5,0.4,122.75,124.575,107.6,1348.53,1371.81,1357.33,1334.71,15.05,77.46,185.23,2622.5,13.44,15.47,107.86,3704,-7.9,2.9,12,11,111.75,0.01,47.5532684,-96.7170334,2.8,0.05,21.5,0.79,-3.43,117,28.91,10,28,15,177,-15.7,-35,16.58,83.3,38.4
892,3845,1772.6,1673.2,1761.5,23.5,0.4,122.75,124.575,107.6,1348.27,1370.97,1358.52,1335.02,15.08,77.85,185.36,2629.2,13.52,15.56,108.29,3704,-7.885,2.5,12,11,112.37,0.03,47.5537567,-96.7168732,2.8,-0.03,21.5,0.88,-2.92,117,29.08,9.6,28,15,46,11.8,-35.3,16.4,83.4,38.4
892,3846,1771.6,1673.4,1761.7,22.1,0.5,122.75,124.575,107.6,1349.2,1372.28,1359.57,1336.01,15.11,77.55,185.45,2632.8,13.5,15,108.74,1852,-15.741,3.6,11.5,11,112.86,0.04,47.554245,-96.7167206,2.8,-0.01,21.5,0.74,4.21,118,28.5,9.5,28,15,-55.33,7.9,-35.6,16.24,83.4,38.4
892,3847,1773.6,1673.6,1761.9,19.5,0.4,122.75,124.575,107.6,1350.08,1373.35,1359.68,1337.04,15.15,77.77,185.53,2631.6,13.43,15.44,109.38,1852,-15.711,4.4,11.5,10,113.21,0,47.5547371,-96.7165527,2.8,0.07,21.5,1.25,8.92,118,28.87,10.3,28,14,-31.46,0,-36,16.1,83.5,38.4
894,3848,1774.6,1674.9,1763.2,16.4,0.5,122.75,124.575,107.6,1351.35,1373.72,1359.02,1338.52,15.07,77.8,185.52,2630.2,13.48,15.08,110.14,1852,-15.68,6.5,11.5,10,113.55,0.01,47.5552292,-96.7163544,2.8,0.05,21.5,1.53,14.03,118,28.56,12,28,14,11.49,66.9,-36.4,15.96,83.5,38.4
896,3849,1777.6,1676.9,1765.2,12.1,0.4,122.75,124.575,107.6,1352.06,1373.57,1360.69,1341.14,14.67,77.56,185.48,2609.6,13.5,14.97,110.97,1852,-15.65,9.3,11.5,11,113.89,0.01,47.5557175,-96.7161255,2.8,0.04,21.5,1.6,17.73,119,28.47,14.5,28,15,65.42,114.2,-36.7,15.83,83.6,38.4
898,3850,1779.6,1678.9,1767.2,9.7,0.5,122.75,124.575,107.6,1354.8,1375.81,1360.96,1343.74,14.25,77.07,185.37,2587.8,13.52,14.86,111.83,1852,-15.618,13.3,12,11,114.23,0.03,47.5562057,-96.7158585,2.8,0.07,21.5,1.37,22.4,119,28.38,17.7,28,15,116.74,126,-37,15.7,83.6,38.3
900,3851,1782.6,1681.1,1769.4,9.4,0.5,122.75,124.575,107.6,1354.76,1377.98,1362.56,1344.6,13.83,76.97,185.35,2576.7,13.33,14.84,112.82,1852,-15.587,17.7,12,11,114.47,0,47.5566864,-96.7155457,2.8,0.14,21.5,1.54,25.91,119,28.17,21.8,28,15,127.84,126,-37.3,15.55,83.6,38.3
902,3852,1785.6,1683.6,1771.9,10.5,0.5,122.75,124.575,107.6,1356.86,1380.43,1362.13,1346.14,13.61,77.02,185.26,2577.5,13.39,14.64,113.93,1852,-15.556,23.3,11.5,11,114.57,0.05,47.557148,-96.7151642,2.8,0.15,21.5,1.18,25.83,119,28.03,26.4,28,15,139.59,149.6,-37.5,15.39,83.7,38.3
905,3853,1787.6,1685.9,1774.2,12.4,0.6,122.75,124.575,107.6,1358.57,1381.67,1364.33,1347.53,13.43,76.94,185.16,2574.7,13.23,14.68,115.13,1852,-15.524,26.9,11.5,10,114.66,0,47.5575905,-96.7147217,2.8,0.16,21.5,1.77,24.2,120,27.91,31.3,28,14,159.04,169.3,-37.6,15.19,83.7,38.3
907,3854,1797.6,1688,1776.3,15.2,0.5,122.75,124.575,107.6,1359.72,1382.53,1364.42,1348.62,13.35,76.67,185.27,2575.1,13.23,15.1,116.24,1852,-15.494,29.5,11.5,10,114.58,0,47.5580101,-96.7142334,2.8,-0.08,21.5,0.36,20.08,119,28.33,35.2,28,14,254.49,129.9,-37.6,14.97,83.8,38.3
905,3855,1798.6,1686.1,1774.4,12.9,0.5,122.75,124.575,107.6,1359.61,1383.56,1364.98,1349.54,13.32,76.54,185.51,2574.2,13.33,14.28,117.29,1852,-15.463,34,11.5,10,114.77,0.06,47.5584221,-96.713707,2.8,0.04,21.5,-0.71,19.04,120,27.61,38.3,28,14,292.19,-102.4,-37.6,14.74,83.8,38.3
901,3856,1793.6,1682.5,1770.8,9.1,0.5,122.75,124.575,107.6,1360.41,1384.62,1364.44,1348.77,13.29,76.91,185.59,2576.2,13.05,14.79,118.57,1852,-15.433,35.6,11.5,11,114.84,-0.03,47.5588112,-96.7131424,2.8,0.06,21.5,-0.42,17,120,27.84,41.5,28,15,73.41,-208.7,-37.6,14.51,83.8,38.2
897,3857,1789.6,1678.3,1766.6,4.7,0.4,122.75,124.575,107.6,1360.53,1386.33,1364.41,1347.76,13.27,77.26,185.58,2578.2,13.3,14.63,119.84,1852,-15.403,39.1,12,11,114.74,0.03,47.5591965,-96.7125473,2.8,0.03,21.5,-0.91,16.48,120,27.93,44.2,28,15,-74.18,-252,-37.7,14.28,83.9,38.2
892,3858,1784.6,1673.4,1761.7,-1.5,0.4,122.75,124.575,107.6,1360.83,1386.69,1363.77,1347.26,13.26,77.28,185.68,2579.1,13.22,14.32,121.12,1852,-15.374,43.3,11.5,10,114.89,0.04,47.5595551,-96.7119141,2.8,0.07,21.5,-1.29,18.47,120,27.54,47,28,15,-189.63,-283.5,-37.8,14.05,83.9,38.2
888,3859,1779.6,1669.5,1757.8,-7.4,0.5,122.75,124.575,107.6,1360.45,1387.11,1363.29,1346.16,13.17,77.43,185.75,2586.8,13.07,14.64,122.5,1852,-15.345,46.7,11.5,10,115.14,0.02,47.5598946,-96.7112427,2.8,0.12,21.5,-0.83,19.41,120,27.71,50.2,28,14,-264.66,-267.7,-37.9,13.8,83.9,38.1
886,3860,1775.6,1667,1755.3,-11.9,0.5,122.75,124.575,107.6,1361.18,1387.38,1363.68,1345.94,13.22,77.54,185.76,2589.8,13.12,14.65,123.82,1852,-15.318,50.7,11.5,10,115.51,0.05,47.5602112,-96.7105408,2.8,0.15,21.5,-0.21,20.04,120,27.77,53.6,28,14,-276.01,-161.4,-38,13.53,83.9,38.1
885,3861,1774.6,1666.6,1754.9,-14.5,0.4,122.75,124.575,107.6,1360.05,1387.8,1365.11,1346.64,13.19,77.49,185.76,2590.5,13.04,14.68,124.95,1852,-15.291,54.4,11.5,10,115.94,0.03,47.5605011,-96.7098007,2.8,0.1,21.5,0.09,18.36,121,27.72,57.2,28,14,-226.1,-39.4,-38.3,13.24,84,38.1
885,3862,1775.6,1666.2,1754.5,-17.4,0.4,122.75,124.575,107.6,1358.28,1387.56,1366.18,1347.19,13.2,77.2,185.68,2587.1,13.02,14.76,125.9,1852,-15.265,57.8,11.5,11,116.18,0.02,47.5607643,-96.7090225,2.8,0.1,21.5,-0.24,19.47,121,27.78,60.5,28,15,-120.98,-27.6,-38.6,12.93,84,38.1
884,3863,1772.6,1665.5,1753.8,-20.4,0.3,122.75,124.575,107.6,1357.86,1387.82,1366.48,1348.18,13.29,77.19,185.63,2586.4,12.99,14.82,126.82,1852,-15.241,62.5,11.5,11,116.27,0.06,47.5609932,-96.7082367,2.8,0.12,21.5,-0.23,19.98,121,27.81,63.9,28,15,-90.2,-35.4,-39,12.61,84,38
884,3864,1772.6,1665.6,1753.9,-22.4,0.5,122.75,124.575,107.6,1359.25,1387.42,1365.41,1347.35,13.31,77.07,185.64,2586.4,12.85,14.94,127.71,1852,-15.218,65.9,11.5,10,116.24,0.05,47.5611954,-96.7074051,2.8,0.1,21.5,-0.15,20.98,121,27.79,67.5,28,15,-88.66,-7.9,-39.5,12.26,84,38
884,3865,1770.6,1665.2,1753.5,-20.9,0.5,122.75,124.575,107.6,1361.05,1388.69,1365.82,1346.74,13.25,77.08,185.67,2588,12.91,14.96,128.57,1852,-15.197,69.5,11.5,10,116.13,0.03,47.5613594,-96.7065582,2.8,0.1,21.5,0.1,25.36,121,27.87,71.4,28,14,-89.22,-7.9,-40.2,11.91,84,38
884,3866,1771.6,1665.2,1753.5,-17.3,0.5,122.75,124.575,107.6,1361.11,1389.11,1368.78,1348.13,13.28,77.14,185.8,2588.6,13.02,14.93,129.44,1852,-15.177,74.4,11.5,10,116.04,0,47.5614815,-96.7056961,2.8,0.14,21.5,0.43,27.87,121,27.95,75.5,28,14,-40.4,3.9,-41.1,11.55,84.1,37.9
885,3867,1769.6,1666,1754.3,-12.3,0.7,122.75,124.575,107.6,1361.68,1389.06,1369.74,1347.72,13.29,77.16,185.98,2584.1,13.17,14.72,130.28,1852,-15.161,81.6,11.5,10,116.03,0.08,47.561554,-96.7048111,2.8,0.24,21.5,0.05,30.41,121,27.89,80.2,28,14,-33.16,43.3,-42.2,11.2,84.1,37.9
887,3868,1767.6,1668,1756.3,-5.4,0.4,122.75,124.575,107.6,1359.72,1387.91,1369.86,1345.93,13.29,77.11,186.2,2585.9,12.96,14.68,131.03,1852,-15.147,87.4,11.5,11,115.79,0.02,47.561573,-96.7039185,2.8,0.26,21.5,0.74,32.48,121,27.64,85.8,28,15,-108.44,114.2,-43.6,10.84,84.1,37.8
890,3869,1770.6,1670.8,1759.1,1.3,0.5,122.75,124.575,107.6,1359.11,1388.13,1369.86,1346.25,13.22,77.14,186.32,2581.4,13.12,14.89,131.64,1852,-15.137,94.1,11.5,11,115.43,0.03,47.5615273,-96.7030182,2.8,0.24,21.5,0.88,33.42,120,28.01,91.5,28,15,-9.26,165.4,-45.3,10.48,84,37.8
893,3870,1768.6,1674.6,1762.9,7.6,0.5,122.75,124.575,107.6,1359.59,1387.89,1368.83,1346.92,13.26,77.02,186.33,2579,13.14,14.8,131.93,3704,-14.805,101.7,11,11,115.06,0.02,47.5614128,-96.7021332,2.8,0.35,21.5,1.77,36.95,120,27.94,97.8,28,15,-24.95,228.3,-47.5,10.14,84,37.8
900,3871,1771.6,1680.8,1769.1,14.2,0.4,122.75,124.575,107.6,1360.57,1388.06,1368.27,1346.76,13.26,76.98,186.29,2577.5,13.28,15.02,131.95,3704,-14.291,109.5,11,10,114.5,0.03,47.5612297,-96.7012711,2.8,0.31,21.5,2.03,38.67,119,28.3,104.6,28,14,15.87,338.6,-50.1,9.83,84,37.7
906,3872,1778.6,1686.9,1775.2,20.7,0.5,122.75,124.575,107.6,1360.61,1387.36,1367.24,1345.85,13.22,76.98,186.3,2570,13.33,14.68,131.66,3704,-13.816,118,11,10,113.99,0.03,47.5609779,-96.7004547,2.8,0.3,21.5,1.79,39.27,119,28.01,111.6,28,14,147.81,358.3,-53.3,9.57,84,37.7
911,3873,1783.6,1692.5,1780.8,27,0.5,122.75,124.575,107.6,1360.69,1387.01,1367.34,1346,13.2,76.63,186.29,2564.5,13.38,14.84,131.15,3704,-13.376,126.1,11.5,11,113.48,0.04,47.5606613,-96.6996841,2.8,0.28,21.5,1.51,39,118,28.22,118.7,28,15,241.9,334.6,-57,9.39,84,37.7
916,3874,1789.6,1697.3,1785.6,31.7,0.5,122.75,124.575,107.6,1360.75,1387.19,1368.57,1346.34,13.15,76.98,186.21,2563.6,13.36,14.93,130.47,3704,-12.97,133.6,11.5,11,112.93,0.03,47.5602875,-96.6989822,2.8,0.18,21.5,1.11,36.17,118,28.29,125.6,28,15,292.31,295.3,-61.1,9.3,83.9,37.6
918,3875,1797.6,1699.1,1787.4,33.9,0.5,122.75,124.575,107.6,1360.11,1386.49,1366.73,1346.81,13.18,76.66,186.18,2558.4,13.32,14.95,129.87,3704,-12.593,139.9,15,12,112.52,0.01,47.5598679,-96.698349,2.8,0.07,21.8,-0.07,34.2,117,28.27,131.9,28,16,376.95,165.4,-65.4,9.34,83.9,37.6
918,3876,1798.6,1699,1787.3,33.8,0.4,122.75,124.575,107.6,1360.16,1385.75,1367.38,1346.8,13.12,76.68,186.16,2558.1,13.3,14.91,129.32,3704,-12.242,146.7,12.5,12,112.33,0.05,47.5594063,-96.6977921,2.8,0.18,21.5,-0.64,33.89,117,28.21,137.4,28,16,314.25,-47.2,-69.7,9.49,83.8,37.6
915,3877,1796.6,1696.4,1784.7,30.4,0.4,122.75,124.575,107.6,1359.77,1385.58,1368.06,1347.48,13.16,76.87,186.13,2560.2,13.26,14.95,128.82,3704,-11.914,153,12.5,11,112.22,0.02,47.5589104,-96.6972961,2.8,0.16,21.5,-0.91,33.37,117,28.21,143.3,28,15,140.23,-165.4,-73.7,9.76,83.8,37.6
911,3878,1795.6,1692.5,1780.8,24.5,0.4,122.75,124.575,107.6,1359.61,1385.16,1368.43,1346.97,13.17,76.73,186.11,2566.3,13.32,14.98,128.29,3704,-11.608,159.7,12,11,112.3,0.03,47.5583839,-96.6968918,2.8,0.23,21.5,-1.19,31.89,117,28.3,149.1,28,15,26.48,-259.8,-77.4,10.14,83.8,37.6
906,3879,1789.6,1687.2,1775.5,16.4,0.4,122.75,124.575,107.6,1361.53,1385.52,1368.03,1346.32,13.09,76.9,186.1,2568,13.3,14.85,127.67,3704,-11.321,166.5,12,11,112.69,0.05,47.5578384,-96.6965561,2.8,0.21,21.5,-1.58,31.98,118,28.15,155,28,16,-111.39,-311,-80.5,10.62,83.7,37.6
900,3880,1785.6,1681.5,1769.8,6.9,0.4,122.75,124.575,107.6,1363.71,1386.12,1371.58,1345.87,13.13,76.95,186.17,2573.1,13.15,14.99,126.93,3704,-11.052,172.1,12,11,113.16,0,47.5572777,-96.6963043,2.8,0.19,21.5,-1.14,31.04,118,28.14,160.9,28,16,-203.3,-326.8,-83.2,11.2,83.6,37.5
895,3881,1783.6,1676.3,1764.6,-4.5,0.7,122.75,124.575,107.6,1364.36,1387.57,1371.88,1346.93,13.16,76.97,186.29,2576.7,13.25,14.91,126.1,3704,-10.799,178.8,11.5,11,113.74,0.06,47.5567017,-96.6961517,2.8,0.22,21.5,-1.15,29.93,119,28.16,166.4,28,16,-203.68,-311,-85.2,11.84,83.6,37.5
890,3882,1776.6,1671.3,1759.6,-15.6,0.5,122.75,124.575,107.6,1365.11,1388.24,1373.21,1347.72,13.16,77.04,186.4,2581.2,13.2,14.8,125.11,3704,-10.562,184.7,11.5,11,114.34,0.01,47.5561256,-96.6960754,2.8,0.23,21.5,-0.59,29.38,119,28,172.1,28,16,-260.63,-275.6,-86.8,12.53,83.5,37.5
887,3883,1774.6,1668.6,1756.9,-23.9,0.5,122.75,124.575,107.6,1363.69,1388.04,1372.97,1347.18,13.22,77.2,186.42,2585.4,13.2,14.93,123.88,3704,-10.338,190.5,11.5,11,114.79,0.04,47.5555496,-96.6960831,2.8,0.22,21.5,-0.12,27.84,120,28.13,177.8,28,15,-254.22,-181.1,-87.9,13.26,83.5,37.5
886,3884,1770.6,1667.4,1755.7,-29.9,0.5,122.75,124.575,107.6,1362.15,1386.87,1371.3,1346.69,13.06,77.05,186.35,2555.9,13.09,14.77,122.48,3704,-10.127,196.1,11.5,11,115.19,0.02,47.5549889,-96.6961746,2.8,0.21,21.5,0.57,29.7,120,27.86,183.3,28,15,-244.36,-74.8,-88.5,14.01,83.4,37.6
886,3885,1770.6,1667.2,1755.5,-31.9,0.4,122.75,124.575,107.6,1357.62,1383.45,1364.85,1341.53,12.51,76.12,186.29,2493.5,13.15,14.77,120.69,3704,-9.929,201.8,11.5,11,115.4,0.02,47.5544395,-96.6963425,2.8,0.16,21.5,0.58,31.28,120,27.92,188.9,28,15,-171.26,-15.7,-88.8,14.77,83.4,37.6
885,3886,1771.6,1666.3,1754.6,-32.7,0.5,122.75,124.575,107.6,1351.05,1377.03,1356.55,1333.21,11.95,75.53,186.35,2472.3,13.06,14.54,118.67,3704,-9.742,208.2,11.5,11,115.38,0.03,47.5539169,-96.696579,2.8,0.19,21.5,0.23,32.48,120,27.6,194.8,28,16,-72.32,-51.2,-88.8,15.53,83.3,37.6
884,3887,1768.6,1664.9,1753.2,-31.5,0.5,122.75,124.575,107.6,1347.82,1372.41,1352.08,1330.15,11.61,75.38,186.34,2468.3,12.95,14.48,116.51,3704,-9.566,214.8,11.5,11,115.14,0.02,47.5534248,-96.6968994,2.8,0.25,21.5,0.37,33.37,120,27.43,200.9,28,16,-80.6,-98.4,-88.5,16.27,83.3,37.6
883,3888,1762.6,1664,1752.3,-28.5,0.5,122.75,124.575,107.6,1346.62,1370.05,1350.02,1328.5,11.4,75.42,186.28,2464.7,13,14.4,114.2,3704,-9.399,222,11.5,11,114.68,0.02,47.5529747,-96.6972885,2.8,0.26,21.5,0.81,34.1,119,27.4,207.6,28,16,-171.23,-59.1,-88,17.01,83.3,37.6
883,3889,1760.6,1664.2,1752.5,-23,0.5,122.75,124.575,107.6,1344.21,1367.98,1348.4,1327.99,11.24,75.28,186.19,2461.1,13.06,14.38,111.69,3704,-9.242,229.2,11.5,11,114.05,0.03,47.5525589,-96.6977615,2.8,0.28,21.5,1,33.79,119,27.44,214.8,28,15,-190.15,27.6,-87.2,17.73,83.2,37.6
885,3890,1761.6,1665.9,1754.2,-15.6,0.4,122.75,124.575,107.6,1341.68,1366.47,1346.88,1327.94,11.15,75.37,186.16,2457.2,13.05,14.44,109.17,3704,-9.093,236.2,11.5,11,113.51,0.03,47.5522041,-96.6982803,2.8,0.25,21.5,1.41,32.39,118,27.49,222,28,15,-120.44,94.5,-86.2,18.44,83.2,37.6
887,3891,1764.6,1668.5,1756.8,-7.8,0.4,122.75,124.575,107.6,1340.13,1364.91,1345.81,1326.33,11.08,75.43,186.13,2452.2,13.04,14.52,106.81,3704,-8.952,242.5,11.5,11,112.98,0.05,47.5518951,-96.6988449,2.8,0.05,21.5,0.6,29.1,118,27.56,228.8,28,15,-20.83,149.6,-85.1,19.12,83.2,37.7
888,3892,1770.6,1668.7,1757,-2.6,0.4,122.75,124.575,107.6,1339.31,1364.27,1346.24,1325.14,11.04,74.87,185.99,2448,12.84,14.46,104.95,3704,-8.817,247,11.5,11,112.49,0.02,47.5516357,-96.6994553,2.8,0.02,21.5,-0.01,25.84,117,27.3,234.6,28,16,128.63,15.7,-83.7,19.77,83.1,37.7
885,3893,1771.6,1665.7,1754,-2.9,0.5,122.75,124.575,107.6,1337.67,1363.33,1346.08,1324.73,10.97,74.95,185.9,2445.3,12.93,14.53,103.63,3704,-8.687,251.6,11.5,11,112.14,0.04,47.5514145,-96.7000885,2.8,0.08,21.5,-0.57,22.84,117,27.46,239.7,28,16,163.55,-141.7,-82.3,20.38,83.1,37.7
880,3894,1767.6,1661.4,1749.7,-6,0.4,122.75,124.575,107.6,1335.76,1361.48,1345.78,1322.57,10.96,74.8,185.94,2447.8,12.8,14.52,102.63,3704,-8.562,255.5,11.5,11,111.99,0.03,47.5512314,-96.7007294,2.8,0.1,21.5,-0.81,20.75,117,27.32,244.5,28,16,35.36,-236.2,-80.8,20.94,83.1,37.8
875,3895,1763.6,1656.6,1744.9,-10.6,0.5,122.75,124.575,107.6,1334.26,1360.85,1345.85,1320.64,11.03,74.68,186.06,2448.3,12.77,14.5,101.94,3704,-8.441,258.8,11.5,11,111.89,0,47.5510826,-96.7013931,2.8,0.04,21.5,-1.25,21.26,117,27.27,248.9,28,15,-103.92,-318.9,-79.3,21.46,83.1,37.8
868,3896,1759.6,1649.4,1737.7,-16.9,0.5,122.75,124.575,107.6,1335.84,1362.16,1345.06,1320.65,11.06,74.98,186.2,2452.1,12.94,14.39,101.45,3704,-8.323,263.5,11.5,11,112.06,0.05,47.5509682,-96.7020645,2.8,0.02,21.5,-2.08,20.56,117,27.33,253.2,28,15,-164.41,-425.2,-77.8,21.93,83.1,37.8
860,3897,1753.6,1640.8,1729.1,-24.1,0.6,122.75,124.575,107.6,1336.16,1361.43,1343.19,1320.79,11.06,75.08,186.23,2458.2,12.68,14.42,101.16,3704,-8.208,266.7,11.5,11,112.51,0.02,47.5508881,-96.7027512,2.8,0.05,21.5,-2.05,17.51,117,27.1,257.5,28,15,-261.84,-507.9,-76.3,22.35,83.1,37.8
851,3898,1745.6,1632.2,1720.5,-31.8,0.6,122.75,124.575,107.6,1336.12,1361.7,1343.03,1321.6,11.03,75.23,186.35,2460.3,12.76,14.32,101.1,3704,-8.096,270,11.5,11,113.05,0.05,47.5508385,-96.7034302,2.8,0.03,21.5,-2.09,13.8,118,27.08,261.1,28,16,-353.64,-515.7,-74.7,22.74,83.1,37.9
843,3899,1736.6,1624.6,1712.9,-39.6,0.5,122.75,124.575,107.6,1336.55,1362.47,1343.94,1322.72,11.06,75.33,186.47,2466.6,12.65,14.41,101.1,3704,-7.987,272,11.5,11,113.57,0.02,47.5508118,-96.7041245,2.8,0.07,21.5,-1.51,11.73,118,27.06,264.4,28,16,-442.51,-492.1,-73.2,23.08,83.1,37.9
837,3900,1728.6,1618,1706.3,-47.9,0.6,122.75,124.575,107.6,1335.71,1362.3,1343.7,1323.23,11.08,75.3,186.59,2468.1,12.75,14.42,101.14,3704,-7.883,274.6,11.5,11,114,0.04,47.5508156,-96.7048187,2.8,0.09,21.5,-1.09,10.14,119,27.17,267.1,28,16,-465.6,-417.3,-71.7,23.38,83.1,37.9
831,3901,1720.6,1611.7,1700,-56.8,0.5,122.75,124.575,107.6,1336.61,1362.12,1344.31,1323.72,11.07,75.41,186.69,2470.1,12.69,14.29,101.04,3704,-7.887,276.9,11.5,11,114.29,0.03,47.5508385,-96.7055054,2.8,0.12,21.5,-0.45,11.96,119,26.98,269.8,28,15,-501.2,-322.8,-70.3,23.64,83.1,37.9
827,3902,1714.6,1608.4,1696.7,-60.3,0.4,122.75,124.575,107.6,1336.79,1363.56,1346.5,1323.4,11.05,75.35,186.77,2468.1,12.74,14.3,100.77,3704,-7.891,279.7,11.5,11,114.39,0.04,47.5508804,-96.706192,2.8,0.06,21.5,-0.05,13.14,119,27.04,272.6,28,15,-465.65,-200.8,-68.9,23.86,83.1,38
826,3903,1712.6,1607,1695.3,-58.7,0.6,122.75,124.575,107.6,1336.55,1364.87,1345.17,1322.12,11.08,75.35,186.8,2470.1,12.68,14.36,100.32,3704,-7.893,282.6,11.5,11,114.46,0.06,47.5509491,-96.7068634,2.8,0.1,21.5,0.52,12.24,119,27.04,275.6,28,15,-335.57,-90.6,-67.5,24.04,83.1,38
823,3904,1712.6,1607.5,1695.8,-53.9,0.6,122.75,124.575,107.6,1336.8,1365.6,1344.29,1321.05,11.05,75.32,186.88,2467.8,12.63,14.42,99.76,3704,-7.896,284.2,11.5,11,114.45,0.03,47.5510368,-96.7075348,2.8,0.09,21.2,1.27,9.91,119,27.05,278.4,28,16,-217.57,23.6,-66.1,24.18,83.1,38
825,3905,1711.6,1609.2,1697.5,-47.4,0.5,122.75,124.575,107.6,1337.05,1365.21,1343.45,1321.3,11.09,75.4,186.97,2463.1,12.79,14.34,99.06,3704,-7.897,286.4,11.5,11,114.29,0.04,47.5511475,-96.7081985,2.8,0.01,21.2,1.48,9,119,27.13,280.8,28,15,-120.26,126,-64.7,24.29,83.1,38.1
830,3906,1711.6,1611.6,1699.9,-37.8,0.4,122.75,124.575,107.6,1336.54,1365.01,1343.31,1320.98,11.07,75.09,187.01,2457.3,12.71,14.48,98.48,3704,-7.899,288.2,11.5,11,113.87,0.02,47.5512695,-96.708847,2.8,0.02,21.5,1.48,11.44,119,27.19,283.2,28,16,-75.65,173.2,-63.3,24.37,83.1,38.1
834,3907,1714.6,1615.3,1703.6,-25.5,0.4,122.75,124.575,107.6,1335.81,1365.49,1343.36,1321.02,11.08,74.99,187.06,2456.6,12.74,14.31,97.74,3704,-7.899,291.1,11.5,11,113.35,0.05,47.5514069,-96.7094727,2.8,0.02,21.5,1.33,12.73,118,27.05,285.7,28,15,24.77,169.3,-62,24.42,83.2,38.1
837,3908,1716.6,1617.8,1706.1,-14.4,0.5,122.75,124.575,107.6,1334.36,1365.31,1341.86,1319.98,11.08,75.11,187.07,2447.8,12.71,14.34,97.1,3704,-7.899,293.7,11.5,11,112.85,0.03,47.5515709,-96.7100983,2.8,0.05,21.5,1.41,13.61,117,27.05,288.6,28,15,62,149.6,-60.8,24.44,83.2,38.1
839,3909,1716.6,1620.6,1708.9,-4,0.5,122.75,124.575,107.6,1333.5,1363.94,1341.9,1319,11.08,75.05,187.18,2443.8,12.75,14.58,96.51,3704,-7.898,296.4,11.5,11,112.23,0.02,47.5517578,-96.7106934,2.8,0.05,21.5,1.69,16.39,117,27.33,291.8,28,15,61.59,165.4,-59.5,24.43,83.2,38.2
843,3910,1719.6,1624,1712.3,6,0.6,122.75,124.575,107.6,1332.83,1361.5,1343.11,1318.24,11.11,74.9,187.25,2440.6,12.8,14.45,95.93,3704,-7.896,299.7,11.5,11,111.55,0.03,47.5519676,-96.7112808,2.8,0.05,21.5,1.88,17.83,116,27.25,295.5,28,15,83.9,200.8,-58.2,24.4,83.2,38.2
847,3911,1723.6,1628.4,1716.8,16.8,0.7,122.75,124.575,107.6,1331.31,1359.19,1342.38,1318.06,11.11,74.82,187.21,2437.2,12.92,14.42,95.37,3704,-7.893,303.3,11.5,11,111,0.04,47.5522003,-96.7118225,2.8,0.07,21.5,1.98,17.29,116,27.34,299.4,28,16,139.79,232.3,-57,24.34,83.2,38.2
852,3912,1726.6,1632.9,1721.2,24.5,0.6,122.75,124.575,107.6,1330.19,1358.57,1340.97,1317.37,11.1,74.86,187.24,2431.3,12.89,14.56,94.86,3704,-7.89,306.2,11.5,11,110.56,0.04,47.5524597,-96.7123489,2.8,0.03,21.5,2.1,15.81,115,27.45,303.4,28,16,172.41,255.9,-55.8,24.26,83.3,38.2
855,3913,1731.6,1636.3,1724.6,29.3,0.5,122.75,124.575,107.6,1331,1357.99,1341.47,1316.57,11.07,74.6,187.16,2429.2,12.9,14.61,94.43,3704,-7.885,308.3,11.5,11,110.02,0,47.552742,-96.7128448,2.8,0.04,21.5,2.21,13.67,115,27.51,306.8,28,15,207.27,252,-54.6,24.16,83.3,38.2
858,3914,1734.6,1639.4,1727.7,31.9,0.5,122.75,124.575,107.6,1328.79,1356.91,1339.82,1314.96,11.07,74.87,187.15,2425.6,13.08,14.51,94.16,3704,-7.88,311.5,11.5,11,109.5,0.03,47.5530357,-96.7133179,2.8,0,21.5,1.36,15.19,114,27.59,309.8,28,15,210.72,204.7,-53.4,24.04,83.3,38.3
860,3915,1735.6,1640.8,1729.1,31.6,0.4,122.75,124.575,107.6,1327.12,1355.36,1336.4,1312.35,11,74.39,187.11,2421.8,13.02,14.34,94.06,3704,-7.875,315.2,11.5,11,108.97,0.04,47.5533524,-96.713768,2.8,-0.01,21.5,0.54,16.28,114,27.36,313,28,15,168.93,94.5,-52.2,23.9,83.3,38.3
860,3916,1734.6,1640.8,1729.1,29.2,0.6,122.75,124.575,107.6,1326.85,1354.63,1336.7,1311.6,10.99,74.69,187.06,2419.3,12.95,14.58,94.22,3704,-7.869,317.9,11.5,11,108.47,0.02,47.5536804,-96.71418,2.8,0.09,21.5,0.77,17.25,113,27.53,316.8,28,15,92.89,0,-51.1,23.73,83.4,38.3
